Año,Num Q,RC,Enunciado
2020,165,2,"165. La responsabili dad técnica de la adquisición de me- dica mento s en los hospita les corresponde al Serv icio  de:    1=> Farmacología Clínica.   2=> Farmacia Hospitalar ia.  3=> Sumi nistros.   4=> Farmacia Hospitalar ia, en colaboració n con Farm a- cología Clí nica.   "
2020,166,4,"166. Establecer un servicio  de info rmació n de medica - mentos para  todo el personal del hospita l, un sistema  de farmacovigilancia  intrahospita lario , estudios   sistemáticos de utiliza ción de medica mento s y activi- dades de f armacocinética  clínica,  es f unción de :    1=> El Ser vicio de Farmacología Clínica.   2=> El Ser vicio de Farmacia Hospitalaria.   3=> La direcció n del hospital.   4=> El Servicio de Farmacia Hospitalar ia en colabora- ción con el de Farmacología Clínica y demás servi - cios clín icos del hospital.    "
2020,167,1,"167. ¿Qué es el a dyuv ante  en una  vacuna? :    1=> Un activado r del sistema inmune para aumentar la  eficacia de la vac una.  2=> Una contaminació n de la purificac ión del antígeno,  sin efecto  sobre el siste ma inmune.   3=> Un potenciado r de la purez a del antíg eno para  aumentar la esp ecificad  de la vacuna.  4=> Un componente de la vacuna para minimizar el  daño  al p aciente.    "
2020,168,2,168. ¿Qué célu las sanguí neas circulante s se diferencia n  hacia  macrófagos en los t ejidos? :    1=> Neutrófilo s.  2=> Monocito s.  3=> Macr ófag os inmaduros.  4=> Células mieloid es progenitora s circula ntes.   
2020,169,1,"169. ¿Dó nde se produce la activación de los linfocit os T  específica  para  un antíg eno? :    1=> En los ganglios li nfáticos , a través del contacto  con  las célula s dendr íticas.   2=> En cualquier sitio donde se encu entre n con el antí- geno.   3=> En cualquier sitio donde encu entre n una célula   dend rítica inmadura.   4=> En el sitio d e infecció n, al entrar en contacto  con el   "
2020,170,2," 170. Los antíg enos multiv alent es de orig en micro biano   pueden activar los linfocit os B a través del rece ptor  del:     1=> Linfocito  B (BCR) de señales proporcionadas por  la unión de productos microbianos a receptores de  reconoci miento del patrón y con la ayuda impres- cindible de los lin focito s T.  2=> Linfocito  B (BCR) y de señales proporcionadas  por la unión de productos microbianos a receptores  de reconocim iento del patrón, pero sin la ayuda del  linfocito T.  3=> Linfocito  T (TCR) y de señales proporcionadas por  la unión de productos microbianos a receptores de  reconoci miento del patrón.  4=> Linfocito  B (BCR) y de citoq uinas proporcionadas  por los lin focito s T CD8+ colaboradores.   "
2020,171,2,171=> Las célu las B  se activan y  se diferencia n hacia  células   plas máticas secret oras de anticuerpo s de alta afini- dad en:     1=> El ti mo.  2=> Los ganglios li nfático s.  3=> La medula ósea.  4=> El momento en que el antíg eno se une al TCR y  reciben esti mulación de una cé lula dendrítica.    
2020,172,4,"172=> Los linfocitos T con TCR  alfa/bet a, CD4+ o CD8+  predo minan en la perifer ia, pero  existen otras sub- poblacio nes. ¿Cuá les son los TCR s y los ligandos   principale s de esta s subpo blacio nes? :    1=> Células: T  CD8+ - TCRalfa/beta.   Ligando s: pép tidos presen tados por MHC -II.  2=> Células: T  CD4+ reguladoras - TCRalfa/beta.  Ligando s no peptídico s y no restrin gidos por  MHC.   3=> Células: T  gamma-delta – TCRgamma/delta.   Ligando s: péptidos hidrofóbicos presen tados por  MHC -II.  4=> Células: NKT  - TCRalfa/beta.   Ligando s: lípid os presen tados por CD1=>    "
2020,173,2,"173=> Se entiende  por opsonizació n:    1=> El mecanismo de la inmunid ad natural de lisis de  pató genos mediado por la lisozi ma.  2=> La fijació n de proteínas del complemento y/o anti- cuerp os en la superficie de antígenos  particulados  para facilitar su  fagocito sis.  3=> La fijació n de citocinas en la superficie de antíg e- nos particulado s, que fac ilitan su fagocito sis.  4=> La interac ción de anticuerpos con los recep tores Fc   expresad os en las células fagocíticas (ADCC), que  facilita n la fagocito sis.               "
2020,174,3," 174=> ¿Cuá l de las siguientes rela ciones entre  moléc ulas y  función e s IN CORREC TA? :    1=> TCR-CD4 - péptido/MHC II, primera señal de  activación de los li nfocito s T colaboradores.   2=> TCR-CD8 - péptido/MHC I, primera señal de  activación de los li nfocito s T citotó xicos.  3=> CTLA4 - CD80 /86, segu nda señal de activació n de  los lin focito s T colaboradores.  4=> CD40  - CD40 L, segu nda señal de activación de los  linfocitos B .   "
2020,175,3,175. El proce samiento gener al de los antíg enos exóg enos   se pro duce:     1=> Después de la presentació n por las A PC.  2=> Por todas las células nuclead as del organismo.   3=> En los co mpartimentos e ndosomales co n pH bajo.  4=> En forma de péptidos por enzi mas proteo líticas del  citoso l.   
2020,176,4,"176. La susceptibili dad a desarro llar una reacció n alérg i- ca puede ser heredita ria debido a una predisposició n  genét ica que favo rece  la producció n de antic uerpos   IgE. Sin embarg o, el antíg eno al que un individuo es  alérg ico no se hereda . ¿Cuál de las afirmacio nes  siguientes  explica mejor esta aparente  contra dic- ción?:    1=> El repertorio de linfocito s B del progen itor no se  hered a; el reordenamiento del BCR es al azar  e in- dependiente de l antí geno.   2=> Se hered an las molécu las del MHC , que son las  que p resentan  el alér geno a las cé lulas B .  3=> El repertorio de linfocito s B en individuo s atópico s  es sesgado y por ello siempre habrá IgEs espec ífi- cas p ara el alér geno.   4=> En resp uesta al alérgeno, los individ uos atópico s  producen más IL-4, que induce el cambio de isoti- po a IgE.   "
2020,177,3,177. Señale cuál de esta s afirmaciones NO es ciert a con  respecto  al coeficient e de correla ción de Spea rman:    1=> Se utili za para comprobar relaciones li neales.   2=> Se utili za para comparar variables cuan titati vas.  3=> Está muy afectad o por los valores anor malmente   alejados de los valores central es.  4=> Se calcula a partir de ordenaci ones de valores.   
2020,178,2,178. ¿Cuá l de las siguientes afirmacio nes sobre la bruce- losis es co rrec ta?:    1=> Se co noce también co mo enfermedad de Carr ión.  2=> Es una enfermedad endé mica en la cuen ca medite- rránea.  3=> El trata miento de elecció n es doxiciclin a combina- da con rifampicina durante al menos 2 semanas.  4=> Es u na enfermedad excl usivamente human a.         
2020,179,1," 179. El metro nidazo l es un derivado del nitro imidazo l  que se emplea como antipa rasitario  y contra  bact e- rias anaerobias  y cuyo mecanism o de acción, una vez  dentro  de la  célula  bact eria na, se basa  en:    1=> Su reducció n y la posterior  formació n de radicales   libres, que ac túan sobre el A DN.  2=> Su oxidación y formación de espec ies electró filas,  que ac túan sobre el A DN.   3=> Su actuació n co mo interca lante del A DN.   4=> La inhibició n de la ar omatasa.   "
2020,180,3,"180. ¿Co n qué fármaco se puede asociar la ciclo fosfa mida  para  disminuir su to xicida d rena l y por qué?:      1=> Proprano lol, por reducir la pre sión s anguínea.  2=> Aliskiren, por inhibir la formación de un metab oli- to tóxico.   3=> 2-Mer captoetano sulfonato sódico , por ser un nu- cleó filo.  4=> Probenecida , porque bloquea la secrec ión renal del  fármaco.   "
2020,181,3,"181=> Un fármaco con una permeabilidad intestinal baja y  con una solub ilidad tal que la dosis unita ria máxima  se disuelv e totalmente en 200 mL de diferente s solu- ciones acuo sas tampona das de pH entre  1 y 7,5, ¿a  qué clase del Sistema de Clasifica ción Biofarmacéu- tica (BCS) pert enece? :    1=> Clase I.   2=> Clase II.    3=> Clase III .  4=> Clase IV.    "
2020,182,1,182=> ¿Qué ca racter iza al transporte activo secundario? :    1=> Que aprovecha la energía liberada por el transpor te  de un ion a favor del gradiente de concentració n  para transpor tar otra molécul a o ion en contra del  gradiente de concentració n.  2=> Que aprovecha la energía liberada en la hidrólisis   de la molécula de ATP para transpo rtar otra molé- cula o ion en contra del gradiente de concentra- ción.  3=> Que aprovecha el gradiente de concentració n de  manera q ue siempre actúa a favor del mism o.  4=> Que no necesita energía ya que aprovecha la difu- sión de moléc ulas en ambientes molecular es hidro- fóbicos.   
2020,183,4,183=> ¿Cuá l de los siguie ntes fármacos impide la forma- ción de t rombos a l inhibir el Factor Xa? :    1=> Tirofibán.   2=> Prasug rel.  3=> Sulfato de protamina.  4=> Apixabán.           
2020,184,4, 184=> Indique la rela ción correc ta entre  principio acti- vo/activida d farmacológica:    1=> Efedrina/blo quea nte muscarí nico .  2=> Cati nona/a gonista de receptores n icotínicos.  3=> Piloca rpina/bloqueante de recepto res adrenérgicos  alfa-2=>  4=> Fisostigmina/inhibidor de colinesterasa s.   
2020,185,2,185. Señale la respuesta correc ta con respecto  al grupo  de  tóxicos conocido s como “bife nilos policlo rados”:     1=> Son contaminantes con escasa persistencia en el  medio ambien te.  2=> Actúan como disrupto res estro génico s.  3=> En s u mayoría son s ustancia s de origen n atural.  4=> No se conocen efecto s de estos compuestos a nivel  de la glán dula t iroides. 
