Año,Num Q,RC,Enunciado
2023,146,1,"146. ¿Qué grupo de parámetros bioquímicos en  suero es el más afectado por l os cambios postu- rales durante la toma de la muestra?:    1=> Las proteínas s éricas.  2=> Los electrolitos mayoritarios (sodio, pota- sio y cloruro).  3=> La creatinina y otros productos nitroge- nados de desecho.  4=> La glucosa y otros intermediarios metabó- licos.   "
2023,147,4,147. La imagen adjunta muestra el proteinograma  de suero de un paciente en estudio (caso) frente  al de un control sano. ¿Cuál es la hipótesis  diagnóstica más probable?:       1=> Mieloma.  2=> Gammapatía triclo nal.  3=> Síndrome nefrótico.  4=> Deficiencia de alfa-1-an titripsina.   
2023,148,3,148. ¿Cuál es el uso principal del antígeno car- cinoembri onario (CE A) en el cáncer c olorrec- tal?:    1=> Barrido (screening) poblacional.  2=> Diagnóstico definitivo.  3=> Seguimiento de la evolución clínica.  4=> Estadiaje del tumor.   
2023,149,4,"149. Si ingresase un paciente en la Unidad de Cui da- dos Intensivos de su hospital con sospecha de  shock séptico, ¿cuál de las siguientes alteracio- nes NO se  esperaría e ncontrar en su analítica?:    1=> Elevación de la proteína C reactiva.  2=> Disminución de la prealbú mina.  3=> Disminución de la transferrina.  4=> Disminución de la procalcitonina.             "
2023,150,3,"150. Señale la afirmación ver dadera en relaci ón con  el cáncer de próstata:    1=> La localización más frecuente de afecta- ción metastásic a es el hueso, siendo en es- tos casos de ayuda diagnóstica enc ontrar  niveles de fos fatasa ácida e levada y de  fosfatasa alcalina disminuida .  2=> La detección de un antígeno prostático  específico (PSA) elevado se relaciona de   manera muy específica, pero poco sensi- ble, con un diagnóstico de adenocarcino- ma de próstata.  3=> En pacientes en tratamiento con inhibido- res de 5-alfa-reductasa, los valores abso- lutos de PSA se ven reducidos, pudiendo  ocasionar falsos negati vos en la detección   de adenocarcinoma si se toman como re- ferencia los intervalos de PSA generales.  4=> La alfa-fetop roteína es un marcador útil  en el seguimiento de la progresión a en- fermedad metastásica en pacientes con  cáncer de  próstata.   "
2023,151,3,151=> La cuantificación del número de moles de anali- to en un tipo de  volumetría puede  llevarse a  cabo electr oquímicamente a través de l a ley de  Faraday de la electrolisis utiliza ndo una técnica  analítica elec troquímic a determinada. ¿De cuál   se trata?:    1=> Conductimetría.  2=> Amperometría.  3=> Culombimetría.  4=> Potenciometría.   
2023,152,4,152=> ¿Cuál de los siguiente s compuestos  es un indi- cador metalocrómico comúnmente utilizado en  las volumetrías de formación de complejos?:    1=> Azul de bromotimol.  2=> Verde de bromocresol.  3=> Naranja de metilo.  4=> Naranja de xilenol.   
2023,153,4,"153=> Siendo ci y zi, respectivame nte, la concentraci ón  y la carga de los iones presentes en una disolu- ción, la fuerza iónica (I) de dicha dis olución se  calcula como:    1=> 𝐼 ∑𝑐  𝑧.  2=> 𝐼  ∑𝑐  𝑧.  3=> 𝐼 ∑𝑐𝑧.  4=> 𝐼  ∑𝑐𝑧.                   "
2023,154,3," 154=> Teniendo en cuenta que  los valores de pKa del  ácido carbónico son: pKa1 (H2CO3) = 6,35;  pKa2 (HCO 3-) = 10,33, ¿qué puede  afirmars e  respecto al pH de una disolución 0,01 M de  monohidrógeno carbonato de sodio (bicarbo na- to de sodio) ?:    1=> Es menor de 3,0.  2=> Está entre 3,0 y 5,0.  3=> Está entre 6,0 y 10,0.  4=> Es mayor de 10,0.   "
2023,155,3,"155. Teniendo en cuenta que  las constantes de for- mación me tal-EDTA s on: log Kf (HgY2-) = 21,7;  log Kf (MgY2-) = 8,79, indique la afirma ción  correcta refer ente a una valor ación complejo- métrica de una disoluci ón de Hg2+ mediante  el  procedimiento de valoración por des plazamien- to:    1=> Se añade un exceso de EDTA como reac- tivo desplazante.  2=> Se añade un exceso de Mg2+ como reacti- vo desplazante.  3=> El magnesi o liberado en la reacción de   desplazamiento  se valora con EDTA.  4=> El EDTA liberado en la reac ción de des- plazamient o se valora con magnesio.   "
2023,156,2,"156. El espectr o recogido en la imagen, corr espon- diente al fármaco antidiabético tolbutamida, se  ha obtenido mediante la siguiente técnica a nalí- tica:        1=> Espectrometría de absorción ultravioleta- visible.  2=> Espectrometría de absorción infrarroja.  3=> Espectromet ría de emisión atómica.  4=> Espectrofotometría d e absorción atómica.                                   "
2023,157,4,"157. Un compuesto se disuel ve primero en e tanol y se  registra su espectro de absorción. A continua- ción, dicho compuesto se disuelve en agua y se  registra su espectro. A la vista de la figura, ¿qué  efecto se observa en el m áximo de absorción del  compuesto en agua respecto a etanol?:    1=> Hipercrómico.  2=> Hipocrómico.  3=> Batocrómico.  4=> Hipsocrómico.    "
2023,158,3,158. ¿Cuál de estos detect ores utiliza dos en croma- tografía de lí quidos mide una propiedad carac- terística del soluto eluido de la columna?:    1=> Conductimétrico.  2=> Luz dispersada tras la evaporación.  3=> Fluorimétrico.  4=> Refractométric o.   
2023,159,1,"159. Se realiza la va loración fotométrica de un com- puesto X c on un agente valorador V p ara dar  un producto P según la reacción X+V⥂P. Al  representar l a absorción frente al volumen de   valorante añadido, la absorción se mantiene  constante hasta el punto de equivalencia, co- menzando a aumentar m anteniendo una pen- diente constante desde entonces. ¿Cuál de las  siguiente s afirmaciones es  cierta?:    1=> La única espec ie absorbe nte es el valoran- te.  2=> La única especie absorbente es el analito.  3=> Tanto el analito como el producto son es- pecies absorbentes.  4=> Tanto el analito como el v alorante son es- pecies absorbentes.   "
2023,160,4,160. La absorción de radiación infrarroja provoca  cambios energéticos en la molécul a que dan  lugar a:    1=> Únicamente cambios electrónicos.  2=> Cambios eléctricos y electrónicos.  3=> Únicamente cambios vibracionales.  4=> Cambios vibracionales y rotacionales.                 
2023,161,1, 161=> Al comparar las estructuras químicas de bifeni- lo y fluoreno cabe  esperar que la emisión de  fluoresce ncia:      1=> Sea mayor en el caso del fluoreno por tra- tarse de una estructura aromática y rígida.  2=> Sea mayor en el caso del bifenilo debido a  la presencia de dos anillos bencénicos.  3=> Sea mayor en el caso del bifenilo debido a  que la energía del segundo estado de sin- gulete excitado es ma yor que en el fluo- reno.  4=> Sea mayo r en el caso del fluoreno debido  a que la energía del segundo estado de  singulete excitado es mayor que en el bi- fenilo.   
2023,162,3,"162=> En la deter minación analítica de el ementos  atómicos por  espectrometría atómica de emi- sión en plasma, se logra una buena resolución  de las líneas espectra les debido  a:    1=> Las elevada s temperaturas logra das en el  seno del plasma.  2=> Que con el plasma se trabaja en atmósfera  inerte.  3=> La elevada res olución de los selectores de   doble red de difracción que poseen los  equipos.  4=> La elevada res olución de los selectores de   doble filtro que poseen los equipos.   "
2023,163,4,163=> El índice de  retención de Kovats se utiliza en  cromatografía de:    1=> Líquidos y permite cuantificar solutos a  partir de los cromatogramas.  2=> Líquidos y permite identificar so lutos a  partir de los cromatogramas.  3=> Gases y permite cuantificar solutos a par- tir de los cromatogramas.  4=> Gases y permite identificar solutos a par- tir de los cromatogramas.   
2023,164,4,"164=> Cuando se emplea ionización química, en el  espectro de masas de un compuesto orgánico de   masa molecular 226, el pic o del ion molecular  aparecerá a un val or de relación mas a/carga  (m/z) de:     1=> 225, debido a la pérdida de un electrón  del analito en la ionizaci ón.  2=> 227, debido a la aceptación de un electrón  por el analito en la ionización.  3=> 226, debido a la transferencia de un pro- tón al analito en la ionización.  4=> 227, debido a la transferencia de un pro- tón al analito en la ionización.       "
2023,165,2,"165. Se está llevando a cabo la separación de dos  solutos por cromatografía de líquidos (HPLC)  mediante eluc ión en fase invers a en una colum- na de octade cilsilano ( C18) y una fa se móvil  metanol:agua 70:30. Tras modificar la composi- ción de la fase móvil a metanol:agua 50:50,  ¿qué comportamiento debe esperarse ?    1=> Una disminución del tiempo de retención  de los dos solutos.  2=> Un aumento del tiempo de r etención de  los dos solutos.  3=> Una disminución de la anchura de los pi- cos.  4=> No se modifica ningún parámetro croma- tográfico.   "
2023,166,3,"166. Considerando la ecuación de van Deemter, la  eficacia de l a separación cromatográfica:    1=> Aumenta al disminuir el tamaño de partí- cula porque este parámetro a fecta al tér- mino B.  2=> Aumenta al aumentar el tamaño de partí- cula porque este parámetro a fecta al tér- mino B.  3=> Aumenta al disminuir el tamaño de partí- cula porque este parámetro a fecta al tér- mino A.  4=> Aumenta al aumentar el tamaño de partí- cula porque este parámetro a fecta al tér- mino A.   "
2023,167,3,167. El tiempo de  vida me dio en una reacc ión de  orden 0 es:    1=> Proporcional a la co nstante cinética de la  reacción (k) e  inversamente proporcional   a la concentración inicial de reactivo [A0].  2=> Independiente de la concentración inicial  de reactivo [A0] e inversamente propor- cional a la c onstate cinética de la reacción  (k).  3=> Proporcional a la con centración inicial de  reactivo [A 0] e inversamente proporcional  a la constante c inética de la reacción (k).  4=> Inversame nte proporcional a  la constante   cinética de la reacción (k) e inde pendiente  de la con centración inicial de reactivo  [A0].                             
2023,168,2, 168. El tiempo re querido para  que la difusión de un  principio activo a través de una membrana  alcance el estado es tacionario es proporcional:    1=> A la anchura promedio de la membrana  <h> y el coeficiente de difusión (D).  2=> Al cuadrado de la anchura promedio de la  membrana <h2> e inversamente propor- cional al coeficiente de difusión (D).  3=> Al cuadrado de la anchura promedio de la  membrana <h2> y al coeficiente de difu- sión (D).  4=> A la anchura promedio de la membrana  <h> e inversamente proporcional al cua- drado del coeficiente de difusión (D2).   
2023,169,3,"169. Una disolución diluida de un principio a ctivo no  volátil en un so lvente da lugar a:    1=> Un aumento en la presión de v apor del  solvente.  2=> Un aumento de la temperatura de conge- lación de la disolución.  3=> Una disminución en el potencial químico  del solvente.  4=> La aparición de propiedades coligativas,  que dependen de la naturaleza del solven- te.   "
2023,170,2,"170. En caso de sospecha de intoxicaci ón por com- puestos oxidantes, ¿qué tipo de  prueba bioquí- mica pue de resultar útil para confirmar el  diagnóstico?:    1=> Colinesterasa.  2=> Metahemoglobina.  3=> Glucosa.  4=> Osmolaridad sérica.   "
2023,171,1,171=> ¿Cuál es la respuesta c orrecta con respecto a la  intoxicaci ón por ciguatera?:    1=> Se produce c uando el se r humano ingiere   peces grandes que han acumulado la  toxi- na.  2=> Produce un envenenamiento amnésico  tras la ing esta de mejillon es.  3=> Produce parálisis tras la picadura de algu- nas especies de pulpos venenosos.  4=> Es una toxina producida por corales que  produce obstrucción en las vías respirato- rias.   
2023,172,4,"172=> Un paciente con depresión del sistem a nervioso  central, bradipnea y miosis, ¿en qué toxíndrome   o síndrome tóxico se clasificaría?:    1=> Anticolinérgico.  2=> Colinérgico.  3=> Hipnótico-sedante.  4=> Opioide.           "
2023,173,3,"173=> En Toxicología, ¿qué se conoce como “dosis del  nivel sin efecto adverso obser vable” o  NOAEL?:    1=> Es una medida de toxicidad aguda de un  agente químico en la que se espera letali- dad.  2=> Es la dosis por debajo de la cual no se  producirá un determinado efecto tóxico.  3=> Es la región de la curva dosis-respuesta  donde los efectos no son medibles.  4=> Es la parte de la curva dosis-respuesta que   tiene una mayor pendiente.   "
2023,174,2,"174=> La administración concomitante de escitalo- pram con los siguientes fármacos aumenta la  probabilidad de síndrome serotoninérgico, ex- cepto uno. ¿Cuál es la excepción?:    1=> Inhibidores de la monoaminooxidasa.  2=> Dexclorfeniramina.  3=> Trazodona.  4=> Dextrometorfano.   "
2023,175,2,175. ¿Cuál de los ácidos de la figura es  un compuesto  meso?:         1=> III.  2=> II.  3=> I.  4=> IV.   
2023,176,4,176. ¿Cuál de los co mpuestos carbonílicos siguientes  NO puede tener un tautómero?:    1=> Ciclohexanona.  2=> Fenilmetilcetona (acetofenona).  3=> 2-Pentanona.  4=> Difenilcetona.   
2023,177,2,177. ¿Cuál de los siguientes derivados del ácido ben- zoico presenta menor val or de pKa?:    1=> Ácido orto-metilbenzoico.  2=> Ácido para-nitrobenzoico.  3=> Ácido meta-metoxibenzoico.  4=> Ácido para-clorobenzoico.               
2023,178,4, 178. La síntesis de indoles de Fischer es la etapa  clave de la preparación de algunos fármacos.  ¿Cuál de los siguientes  es un com puesto de par- tida adecuado para esta reacción?:    1=> Un derivado de anilina.  2=> Un derivado de 2-feniletilamina.  3=> Un derivado de pirrol.  4=> Un derivado de fenilhidrazina.   
2023,179,1,"179. En la técnica de datación con carbono radiacti- vo el 𝐂𝟔𝟏𝟒 se desintegra para dar 𝐍𝟕𝟏𝟒, emitiendo  una partícula:    1=> Beta negativa.  2=> Beta positiva.  3=> Alfa.  4=> Gamma.   "
2023,180,0,180. La hibridación del átomo central y la geometría  molecular  de FCl3 es:    1=> sp3/pirámide trigonal.  2=> sp2/trigonal plana.  3=> sp3d/forma de T.   4=> sp3d/pirámide trigonal.   
2023,181,2,181=> Una de las terapias para el envenenamiento por  metales pesados es la quel atoterapia.  Los agen- tes que se utilizan con este pro pósito son:    1=> Ligandos ambidentados.  2=> Ligandos polidentados.  3=> Ligandos linea les.  4=> Ligandos monodentados.   
2023,183,2,"183=> ¿Cuál es el rango intercuartílico correspondiente a la siguiente serie de números: 1, 2, 2, 2, 3, 4,  9, 9, 9 y 16?:    1=> 1  2=> 7.  3=> 9.  4=> 16.   "
2023,184,4,184=> ¿Cuál de los siguientes métodos NO es adecua- do para valorar la concorda ncia de lo s resulta- dos cuantitativos obtenidos por dos pruebas  diagnósticas determinadas?:    1=> Gráfica de Bland-Altma n.  2=> Coeficiente de corr elación intraclase.  3=> Coeficiente de conc ordancia de Lin.  4=> Coeficiente de correl ación de Pears on.           
2023,185,3,185. ¿Cuál(es) de estos índices estadísticos se  repre- senta(n) en un diagrama de caja?:    1=> La media a ritmética y la desviación es- tándar.  2=> El coeficiente de variación cuartil.  3=> La mediana y los percentiles P25 y P75.  4=> La moda y la amplitud.   
2023,186,4,186. La función de riesgo en u n análisis de supervi - vencia es:    1=> Una razón de odds.  2=> Una frecuencia absoluta.  3=> Una frecuencia relativa.  4=> Una tasa de incidencia.   
2023,187,4,"187. En un estudi o de validación de una prueba  diagnóstica, se obtiene un valor de área bajo la  curva ROC de 0,50. ¿Cuál de las siguientes  afirmaciones es correcta c on respec to a esta  prueba?:    1=> Tiene una capacidad de discriminaci ón  excelente.  2=> Tiene una capacidad de discriminaci ón  moderada.  3=> Tiene una capacidad de discriminaci ón  pobre.  4=> No tiene capacidad de discriminación.   "
2023,188,2,188. La prueba estadística de Kruska l-Wallis es una  prueba:    1=> Paramétrica de comparación de variables  cuantitativas.  2=> No paramétrica de comparación de varia- bles cuantitativas.  3=> Paramétrica de comparación de variables  cualitativas.  4=> No paramétrica de comparación de varia- bles cualitativas.                                             
2023,189,2," 189. Señale la respuesta correcta en rel ación con los  ensayos clínicos en  fase II:    1=> Se realizan en un número pequeño de vo- luntarios sanos, con el objetivo de cono- cer el rango de dosis y cómo se comporta  el medicame nto en el organismo: absor- ción, distribución, metabolismo y elimi- nación.  2=> Se realizan en un número moderado de  pacientes y su objetivo es es tablecer una   prueba de si el tratamiento es eficaz, a la   vez que se evalúan los  efectos sec unda- rios, se buscan las dosis a decuadas y la  duración necesaria del tratamiento.  3=> Se trata de est udios que implican un nú- mero de animales reducido y que se pue- den desarrollar tanto en condiciones de  laboratorio como in vitro.  4=> Son ensayos confirmat orios de eficacia   que se realizan en varios miles de pacien- tes, distribuidos en grupos según estén  expuestos al nuevo me dicamento o a un  medicame nto ya conocido para tratar es a  enfermedad (o a placebo) para obtener  evidencia o pru ebas definitivas sob re su  eficacia y seguridad.   "
2023,190,0,"190. ¿En qué grupos de medicamentos la Agencia  Española de Medicamentos y Productos Sanita- rios, en base a la evaluación de datos de farma- covigilancia, puede restringir las condiciones de  autorización de un me dicamento y establecer  restricciones  de uso?:    1=> Medicamentos de uso hospitalario, medi- camentos de diagnóstico hospitalario y  medicame ntos de especial control médi- co.  2=> Medicamentos de uso hospitalario, medi- camentos de diagnóstico hospitalario, es- tupefacientes y medicame ntos de especia l  control médico.  3=> Medicamentos de uso hospitalario, medi- camentos de diagnóstico hospitalario,  medicame ntos extranjeros y medicamen- tos de especial cont rol médic o.  4=> Medicamentos de uso hospitalario, medi- camentos de diagnóstico hospitalario,  fórmulas magi strales y medicamentos de   especial control médico.   "
2023,191,2,191=> ¿Cuál de los siguientes NO es un producto sani- tario?:    1=> Programas  informáticos destinados espe- cíficamente a finalidades  médicas.  2=> Óxido nitroso.  3=> Reactivos para la determinación de gluco- sa en sangre.  4=> Desinfectantes de productos sanitarios.           
2023,192,2,192=> ¿Cuál es el plazo de validez de la primera auto- rización de un medicame nto?:    1=> 3 años.  2=> 5 años.  3=> 10 años.  4=> Indefinido.   
2023,193,3,"193=> ¿Para cuál de las siguientes sustancias la  prescripción y dispensaci ón, según la Con- vención Únic a sobre Estupefaciente s de  1961, se realizará en la correspondiente  re- ceta médica, NO siendo precisa la rece ta  oficial de estupefacientes?:    1=> Petidina, ampollas de 50 mg/mL.  2=> Oxicodona, comprimidos de 40 mg.  3=> Codeína, comprimidos de 28,7 mg.  4=> Fentanilo, comprimido s sublinguales de  600 mcg.   "
2023,194,1,"194=> ¿Cuál de las siguientes afirmaciones en relación  con las células NK es cierta?:    1=> Su función depende del balance en la expresión de receptores activa dores e inhibidores.  2=> Son células de la inmunidad adaptativa.  3=> A diferencia de otros tipos de linfocitos,  no poseen gránulos secretores citotóxicos.  4=> Su principal función es la producción de  interferones de tipo 1  "
2023,195,3,195. Las proteínas del sistem a del complemento  actúan en cascada para eliminar patógenos e  inducir inflamación. ¿Cómo actúan las diferen- tes vías de este sistema?:    1=> La vía de las lectinas se activa por un me- canismo dependiente de anticuerpos.  2=> La vía alternat iva está unida a la inmuni- dad específica.  3=> La vía de las lectinas sólo se diferencia de  la clásica en  las fases in iciales.  4=> La vía clásica  es independiente de  las in- teraccione s anticuerpo-antí geno.   
2023,196,1,196. ¿Cuáles de los siguientes rec eptores de  la res- puesta in nata NO inducen fagocitosis ?:    1=> Receptore s tipo Toll.  2=> Receptore s de manosa.  3=> Receptore s de compleme nto.  4=> Receptore s carroñeros.                     
2023,197,3," 197. En la maduración de l os linfocitos B s e pueden  distinguir:    1=> La etapa a ntígeno-inde pendiente, que tie- ne lugar en el linfonodo, y promueve la  expansión clonal.  2=> La fase an tígeno-dependiente, que tiene  lugar en la médula ósea, y permite el  cambio de isotipo.  3=> La fase an tígeno-independiente, que tiene  lugar en la médula ósea, y la antígeno- dependiente en los órganos linfoides se- cundarios.  4=> La etapa a ntígeno-depe ndiente, que tiene   lugar en el timo, e implica la clon alidad  de los linfocitos.   "
2023,198,2,"198. Indique cuál de las afirmaciones s obre el reco- nocimiento de  antígeno por el TCR es correcta  (APC: célula presentadora de antígeno):    1=> El TCR se dispone sobre el complejo pép- tido-MHC, de manera que las regiones  CDR1 in teraccionan con la parte central  del péptido y las CDR2 interaccionan con  las hélices alfa del MHC.  2=> La afinidad del TCR por el comp lejo pép- tido-MHC no es suficiente para activar un  linfocito T virgen y por ello se necesitan  interacciones a ccesorias e ntre la APC y el  linfocito T.  3=> Los correceptores que acompañan al  TCR, CD4 o CD8, están formados por  cadenas alfa; el CD4 es monomérico pero  el CD8 puede formar homodímeros al- fa/alfa.  4=> El correce ptor CD4, que i nteracciona c on  un dominio polimórfico de la molécula de  MHC de clase II, estabiliza la interacci ón  TCR-péptido/MHC.   "
2023,199,2,199. Indique la relación INCORRECTA entre qui- miocina y función:    1=> CXCL13 contribuye a la entrada de los  linfocitos T co laboradores foliculares  (THF) a los folículos linfoides.  2=> CXCL5 dirige el movimiento de los lin- focitos B a trav és del paracórtex hasta los  folículos.  3=> CXCL8 es una quimiocina implicada en  la quimiotaxis de los neutrófilos.  4=> CCR7 participa en la migración de los  linfocitos T y B al paracórtex del linfono- do.                       
2023,200,3,"200. El componente farmacológico de ARN monoca- tenario (ssARN) conocido como imiquimod, es  usado de forma tópica e n dermatología para  tratar las verrugas genitales y el carcinoma  basocelular s uperficial de piel. ¿Sobre qué re- ceptores de  tipo Toll (TLR) ac túa?:    1=> TLR2 y TLR4=>  2=> TLR1 y TLR5.  3=> TLR7 y TLR8.  4=> TLR9.   "
2023,201,3,"201=> En cuanto a la artritis reumatoide:    1=> Una de las principales citocinas implica- das en su patogénesis es la Il-23, por lo  que existen fármacos que actúan sobre  ella indicados en esta patología.  2=> Las articulaciones má s comúnme nte afec- tadas en esto s pacientes son las sacroilía- cas.  3=> Para diagnosticar una artritis reumatoide,  no es necesario detectar siempre la pre- sencia del  anticuerpo Factor Reumatoi de  en el indivi duo.  4=> Es indiferente para el pronóstico de la en- fermedad comenzar a usar FAMES (fár- macos modificadores de la enfermedad)  de forma temprana o cuando esta esté más  desarrollada, a l ser capaces de revertir el  daño articular.   "
2023,202,3,"202=> ¿Cuál de las siguientes respuestas es FALSA  con respecto a la intoxicaci ón por cadmio?:    1=> Uno de los síntomas de la intoxicación e s  la presencia de proteinuria.  2=> La excreción del cadmio es  muy lenta,  por lo que su semivida puede ser hasta de  años.  3=> El principal órgano diana de la intoxica- ción crónica por cadmio por vía digestiva  es el estóma go.  4=> Puede tratarse con fármacos quelantes  como el edetato Na2-Ca tras la exposición  al cadmio.   "
2023,203,2,203=> ¿Cuál de los siguientes aminoácidos sería capaz  de formar un enlace covalente con un inhibidor  enzimátic o?:    1=> Fenilalanina.  2=> Serina.  3=> Valina.  4=> Alanina.                   
2023,204,3, 204=> ¿Cuál de los siguientes fármacos para la profi- laxis o tratamiento de la migraña se une especí- ficamente al receptor del péptido relacionado  con el gen de la calcitonina (CGRP) co mo anta- gonista?:    1=> Toxina botulínica.  2=> Sumatriptán.  3=> Erenumab.  4=> Topiramat o.   
2023,205,4,205. Los huesecillos de la cavidad del o ído medio se  disponen haciendo un puente en la c avidad  timpánica des de la membr ana timpánica:    1=> Al conducto endolinfático.  2=> Al conduct o coclear.  3=> Al helicotrema.  4=> A la ventana oval.   
2023,206,3,206. ¿Cuál de las siguientes hormonas atraviesa la  membrana pl asmática y tiene sus rece ptores en  el núcleo?:    1=> Somatostatina.  2=> Prostaglandina E.  3=> Tiroxina.  4=> Óxido nítrico.   
2023,207,4,207. ¿Cuál es la asociación correcta entre hormona y  zona de la corteza suprarrenal donde se sinteti- za?:    1=> Aldosterona – zona fasciculada.  2=> Dehidroepiandrosterona (DHEA) – zona  estriada.  3=> Cortisol – zona reticular.  4=> Desoxicorticosterona – zona glomerular.   
2023,208,3,208. ¿Qué ocurre cuando au menta la prevalencia de  una enfer medad detec tada por una prueb a  diagnóstica con unos valores de se nsibilidad y  especificidad determinados ?:    1=> Que el valor pred ictivo po sitivo de la  prueba disminuye.  2=> Que disminuyen en valor absoluto los fal- sos negativos.  3=> Que el valor predictivo negativo de la  prueba disminuye.  4=> No quedan afectad os los valores predicti- vos de la prueba.   
2023,209,1,209. ¿Cuál es el tratamient o de primera línea de la  sífilis?:    1=> Penicilina G.  2=> Ceftriaxona.  3=> Azitromicin a.  4=> Doxiciclina.             
2023,210,4,210. El voriconazol tiene actividad:    1=> Fungiestática frente a hongos filamento- sos.  2=> Fungicida  frente a Candida spp.  3=> Fungicida  frente a Cryptococcus neof or- mans.  4=> Fungicida frente a Aspergillus spp.   
